线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,预测赔付金额,风险等级,预测置信区间_下限,预测置信区间_上限,预测误差范围
2,0,0,239.72,157,222,67143,259750,1,427753,Pickup Error,Mini Program,1268268,188.35,Documents & Bills,0,Not Known,Consigner,30.95653673,0.986550982,77.88924226,0.991758836,183.73,91.718983105002,4,4,4,0,6,0.0245288027608176,2,335.8718322295806,366.23424593967513,0.9394451273988635,合理诉求,0,46.30041720150621,98.54384263464463,0.8240570163476085,0.9123467469532578,96.631016894998,低风险,0.0,233.21056928930184,136.57955239430382
2,0,0,156.393,309,137,80473,403276,-1,427552,Suspected Lost,Vendor Consultation,476670,1786.51,Miscellaneous Goods,-1,B,Consigner,85.33829538,0.97150732,50.13662175,0.971164189,861.94,1026.9099796620992,6,6,14,0,5,0.5175285892606255,2,358.28946902654866,364.7963982102908,1.350131412310361,合理诉求,0,144.42939045224074,46.409599826702944,37.64172486872888,13.725281429576782,759.6000203379008,高风险,623.0204679435969,896.1795727322046,136.57955239430382
3,0,0,189.159,95,187,183889,406034,-1,427861,未知,Internal Software,125247,108.53,"Apparel, Footwear & Accessories",0,B,Consigner,25.39913399,0.989386773,1.925220996,0.995150814,57.72,65.06053366812489,0,2,1,0,3,0.4681654841979176,2,310.0700655021834,242.12484633569736,1.46303832797495,合理诉求,0,64.29825055638521,67.73202556024641,84.40978101154276,7.876367640427492,43.46946633187511,低风险,0.0,180.04901872617893,136.57955239430382
2,1,0,3.773,89,93,110809,372828,-1,-68112,未知,Call,-38647,910.8,Hardware,0,C,Consigner,0.0,0.57154036,0.417701302,0.92823858,232.99,570.8606486733518,0,0,9,0,0,0.7441919191919192,2,231.2032466063349,203.0566087613293,1.6743759453170892,合理诉求,0,63.430708193493736,40.14525482299149,50.238262340271454,68.0284172501233,339.9393513266482,中高风险,203.3597989323444,476.518903720952,136.57955239430382
2,0,0,271.827,33,226,42471,322725,-1,427864,未知,Call,257580907,892.72,Documents & Bills,0,C,Consigner,5.394136867,0.973862595,90.00624865,0.989133076,76.26,814.4315297934853,0,0,4,0,6,0.9145756788242674,2,270.214055944056,366.23424593967513,10.271752345230233,诉求偏高,1,40.49688923377123,31.16711948520974,102.31583006020072,31.7827989971276,78.28847020651475,低风险,0.0,214.86802260081856,136.57955239430382
2,0,0,2.057,181,1,227346,300000,1,427864,Pickup Error,Internal Software,765374938,3546.98,Household Goods,-1,B,Consigner,12.34096379,0.998598166,30.70185687,0.977112728,956.29,2783.7087239319453,4,2,11,0,6,0.730393179549927,2,272.02233409610983,328.7853196347032,3.64230452078912,合理诉求,0,77.94906598676384,65.76028831767645,89.08350723258485,154.63751533829563,763.2712760680547,高风险,626.6917236737509,899.8508284623585,136.57955239430382
2,0,0,285.232,1,161,227346,300000,-1,427864,未知,Internal Software,314066333,2083.27,Household Goods,-1,C,Consigner,35.39595373,0.975172643,34.94311218,0.945251743,489.5,1726.1056425529675,0,2,11,0,6,0.7650328569988528,2,324.0455333333333,328.7853196347032,4.819311600005411,合理诉求,0,70.73600184832473,322.12073166106074,89.08350723258485,154.63751533829563,357.1643574470324,中高风险,220.5848050527285,493.7439098413362,136.57955239430382
2,1,0,40.185,42,88,27766,20686,-1,4230,未知,Internal Software,-81340,374.12,Jewelry,-1,B,Consigner,68.48223617,0.997740473,5.385991924,0.982611993,196.56,194.18516877885904,0,2,12,0,0,0.474607077942906,2,342.5651168224299,276.13313465783665,1.073232652155976,合理诉求,0,99.4485618512602,88.2487524010825,107.87465692236562,24.207030706392658,179.93483122114097,中低风险,43.35527882683715,316.5143836154448,136.57955239430382
2,0,0,577.59,312,268,179706,307548,-1,427839,Pickup Error,Call,-76328,2572.42,Miscellaneous Goods,0,C,Unknown,0.986101822,0.99187495,21.16485444,0.99775463,1041.05,1629.3503817914566,4,0,14,3,0,0.5953032553004564,2,245.5117129629629,317.04852422907487,1.7258794800359054,合理诉求,0,21.695316737844703,116.47927801105357,2.17308658713281,18.76272469835596,943.0696182085434,高风险,806.4900658142395,1079.649170602847,136.57955239430382
2,1,0,16.548,145,129,227346,223696,-1,427834,Pickup Error,Call,2030337,331.48,Pharmaceuticals,-1,Not Known,Receiver,8.195945745,0.994249922,12.74100771,0.998839555,312.76,187.262619953308,4,0,15,1,6,0.0564739954145047,2,269.19758314855875,274.2503090507726,1.2895331116227071,合理诉求,0,64.5653285643816,29.392642431903653,89.08350723258485,95.80594682586715,144.21738004669203,中低风险,7.637827652388211,280.7969324409959,136.57955239430382
1,1,0,240.944,25,53,147301,317756,-1,427856,Suspected Lost,Vendor Consultation,-31267,171.22,Pharmaceuticals,0,C,Consigner,0.148936448,0.997189841,0.752611827,0.971092741,82.34,79.29591413984508,6,6,15,0,0,0.5190982361873613,2,232.9513195201745,260.81859956236326,0.8533408040104973,合理诉求,0,88.02025973044574,9.50169703244995,4.640198661183666,19.31496996859037,91.92408586015492,低风险,0.0,228.50363825445876,136.57955239430382
2,0,0,235.669,181,2,183889,212899,-1,427861,未知,Internal Software,-72575,1985.95,Furniture,0,B,Consigner,25.8670385,0.989990298,61.04955652,0.996957687,1161.74,1172.178610624922,0,2,8,0,0,0.4150205191470077,2,307.08357941834447,369.6626315789474,1.4386595134666815,合理诉求,0,77.94906598676384,85.24937780875317,84.40978101154276,65.50960288288465,813.7713893750781,高风险,677.1918369807743,950.350941769382,136.57955239430382
2,1,0,281.713,190,15,164356,377228,-1,427767,Damage,Call,256911,259.3,Jewelry,-1,B,Consigner,40.18283701,0.975435608,36.81849967,0.975825958,40.29,112.65624921331832,1,0,12,0,4,0.8446201311222521,2,328.3355605381166,325.4023214285714,0.7630275484946604,合理诉求,1,71.5114161909546,66.97408979585927,184.4073620218911,56.94664569092525,146.6437507866817,中低风险,10.064198392377875,283.2233031809855,136.57955239430382
2,1,0,166.382,3,195,208813,442275,1,427864,Pickup Error,Internal Software,368087,979.51,Fresh,-1,Staff,Receiver,22.44285791,0.975369719,1.411941963,0.770203325,951.24,564.4796251715675,4,2,7,1,5,0.0288613694602403,1,315.07662895927604,249.62091903719912,1.3568231055349127,合理诉求,0,41.18257094143706,23.62460405586484,34.98970017834942,3.642955874678483,415.03037482843246,高风险,278.45082243412867,551.6099272227362,136.57955239430382
2,1,0,451.169,38,96,80010,13467,-1,-27450,Damage,Call,33049,397.74,Household Goods,-1,C,Consigner,0.0,0.672094165,25.38701813,0.968064241,366.41,161.09123883336574,1,0,11,0,2,0.0787700507869462,2,232.9513195201745,311.71078125,0.6778543176179739,合理诉求,0,91.36446142047032,106.43907349554183,0.8796268651765159,81.13259865517381,236.64876116663427,中高风险,100.06920877233046,373.2283135609381,136.57955239430382
2,0,0,0.272,193,301,193886,300000,-1,427864,未知,Vendor Consultation,388121812,2161.77,Furniture,0,B,Consigner,94.46324804,0.996355268,2.998867933,0.975354897,451.19,1788.2044640263853,0,6,8,0,6,0.7912867696378431,2,378.5232175925926,242.46427917620136,4.774076342550507,合理诉求,0,83.26268120265847,130.49308483402302,176.37522261505916,154.63751533829563,373.5655359736148,中高风险,236.985983579311,510.1450883679187,136.57955239430382
3,0,0,923.359,0,1,188771,212899,-1,427727,未知,Internal Software,2585510,1081.95,Jewelry,-1,Not Known,Consigner,76.94816117,0.996277393,25.01446296,0.997828565,287.59,595.1506362071942,0,2,12,0,6,0.7341928924626832,2,334.46513157894736,310.9002546296296,1.2200725961995846,合理诉求,0,59.08910110031514,65.76028831767645,30.192260524975016,65.50960288288465,486.7993637928058,高风险,350.219811398502,623.3789161871097,136.57955239430382
2,1,0,74.265,55,178,183889,397309,-1,427855,未知,Mini Program,472655,147.83,Jewelry,-1,C,Receiver,6.918182164,0.993402914,0.131032534,0.987781692,54.42,73.03260081254123,0,4,12,1,5,0.6318744503821957,2,266.89086363636363,203.0566087613293,0.9635238358498321,合理诉求,0,35.86684935203544,81.0676732915042,84.40978101154276,1.2728003605201672,74.79739918745878,低风险,0.0,211.3769515817626,136.57955239430382
2,0,0,7.269,108,115,13070,139891,-1,-20068,未知,Call,81841,163.08,Jewelry,0,C,Consigner,17.51411763,0.999999821,1.118467628,0.948979294,41.46,81.40643146147103,0,0,12,0,2,0.7457689477557027,2,263.94968397291194,250.2838073394496,0.9846730085629796,合理诉求,0,28.373761375616475,35.08918165560613,31.813802934854795,8.603453044798902,81.67356853852898,低风险,0.0,218.2531209328328,136.57955239430382
2,0,0,118.667,278,121,143044,176289,-1,129574,Pickup Error,Call,2958155,434.19,Dried Groceries,0,C,Receiver,44.14376178,0.892599973,2.480800169,0.920532414,320.79,218.33888073832617,4,0,5,1,6,0.2611759828646444,2,337.5425900900901,242.12484633569736,1.0068607507386533,合理诉求,0,69.01756686895958,28.350363719505992,47.54939255487189,30.42699715671249,215.85111926167383,中低风险,79.27156686737004,352.4306716559777,136.57955239430382
1,0,0,1345.958,3,1,223083,219243,-1,427604,Damage,Call,896370,112.01,Miscellaneous Goods,0,B,Consigner,44.99533467,0.990639999,19.17697804,0.957070319,47.79,64.72156390844528,1,0,14,0,6,0.5733416659226854,2,352.01026666666667,314.3277728285078,1.340311866504299,合理诉求,0,41.18257094143706,65.76028831767645,1.1703649642487957,0.0831577525060172,47.28843609155473,低风险,0.0,183.86798848585852,136.57955239430382
2,1,0,0.0,47,265,56608,83361,-1,-111599,未知,Internal Software,-60762,815.91,Hardware,0,B,Consigner,20.71500253,0.982258682,14.10854571,0.987364779,170.35,519.625966908705,0,2,9,0,0,0.7912147173095071,2,263.0759360730593,287.0893805309734,1.7479107825112474,合理诉求,0,60.211918774841344,75.50457544007953,408.2693211422984,690.3428923766816,296.284033091295,中高风险,159.70448069699117,432.8635854855988,136.57955239430382
2,0,0,27.597,207,42,125805,268375,-1,427855,Suspected Lost,Internal Software,-76076,538.04,Miscellaneous Goods,-1,B,Receiver,30.74462968,0.97026797,4.751559276,0.987177194,126.29,340.03398217518907,6,2,14,1,0,0.7652776745223404,2,332.51145833333334,261.2737831858407,1.7086618077777325,合理诉求,0,91.7251833367755,50.666199803885895,43.32972047415262,31.705152498938443,198.00601782481093,中低风险,61.42646543050711,334.58557021911474,136.57955239430382
2,0,0,1208.398,218,236,227346,300000,-1,418765,Suspected Lost,Call,670730827,4702.32,Fresh,-1,C,Consigner,98.3145274,0.998401051,19.88947813,0.997089304,907.03,3683.709528761723,6,0,7,0,6,0.807110107351265,1,372.19349344978167,314.3277728285078,3.612859648536175,合理诉求,0,52.07504916011152,67.06140903283534,89.08350723258485,154.63751533829563,1018.6104712382764,高风险,882.0309188439725,1155.19002363258,136.57955239430382
3,0,0,155.34,183,190,125304,439542,-1,166265,未知,Call,196070,231.22,Electronic Product,-1,B,Receiver,31.12292038,0.998561086,10.09555774,0.944570646,145.91,117.32648170990336,0,0,6,1,4,0.3689559726667243,2,332.51145833333334,269.37060324825984,1.021175810924892,合理诉求,0,22.700864491182426,42.27109806210031,8.22536500648447,8.729081661129092,113.89351829009664,中低风险,0.0,250.47307068440043,136.57955239430382
2,0,0,10.675,100,1,227346,257008,-1,427731,Damage,Internal Software,89969,124.0,Household Goods,0,B,Consigner,4.857793543,0.973512499,8.660516153,0.967059623,29.85,67.34849450810667,1,2,11,0,3,0.7592741935483871,2,260.56041860465115,269.37060324825984,1.1682001004739917,合理诉求,0,58.61618670133044,65.76028831767645,89.08350723258485,7.386566597776184,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,0,0,0.0,43,178,95209,291738,-1,-151953,未知,Internal Software,74319,141.95,Hardware,0,B,Consigner,5.585594294,0.885984828,0.027919063,0.951936436,110.79,74.45783529125755,0,2,9,0,2,0.2195139133497709,2,270.214055944056,201.4001850481125,1.0871000443318395,合理诉求,0,62.68586602428663,81.0676732915042,77.7733291807123,47.242979609885694,67.49216470874244,低风险,0.0,204.07171710304624,136.57955239430382
3,1,0,2.112,268,51,220008,341518,-1,-143903,未知,Call,-76849,100.41,Jewelry,0,C,Receiver,16.77256725,0.996568405,0.204894004,0.98724982,19.8,64.71876261104879,0,0,12,1,0,0.8028084852106364,2,282.0470533642691,210.74114498141265,1.76387517065689,合理诉求,0,95.56107424090683,116.27046999877382,66.6027120822622,32.26542416452442,35.691237388951215,低风险,0.0,172.27078978325503,136.57955239430382
2,1,1,0.1,133,274,65307,410716,-1,427822,Pickup Error,Call,11865,555.99,Miscellaneous Goods,0,Not Known,Consigner,1.744423714,0.968669201,0.279971178,0.999623315,113.39,362.68168753692385,4,0,14,0,2,0.7960574830482563,2,258.0287111111111,203.0566087613293,1.8665268764857557,合理诉求,0,83.79506693625162,106.02024520459533,169.69763385577113,128.11628243499015,193.3083124630762,中低风险,56.72876006877237,329.88786485738,136.57955239430382
2,1,0,249.346,25,197,76361,359832,-1,-49238,未知,Call,716062,232.26,Dried Groceries,0,B,Consigner,1.322849208,0.993785927,3.062882741,0.980723644,99.46,110.96797548223371,0,0,5,0,6,0.5717730130026695,2,251.87966139954847,241.8091169977925,0.9074015735679686,合理诉求,0,88.02025973044574,60.43903446922737,0.9277559857157692,0.9277559857157692,121.29202451776628,中低风险,0.0,257.87157691207005,136.57955239430382
5,0,0,337.889,14,164,197856,234347,-1,427797,Damage,Call,-51560,285.97,Miscellaneous Goods,-1,C,Unknown,118.7047614,0.991052802,28.05852074,0.978974031,136.1,127.97393023967612,1,0,14,3,0,0.5240759520229396,2,365.18678651685394,318.4479782608696,0.8048873813836304,合理诉求,0,56.2562078791873,52.31318061745044,58.54850828483528,194.90639951771072,157.9960697603239,中低风险,21.416517366020088,294.5756221546277,136.57955239430382
2,0,0,0.0,291,39,53017,284892,-1,-62228,未知,Call,114354,139.3,Hardware,-1,C,Unknown,0.0,0.935288642,14.29161568,0.952395698,47.37,72.7739618752245,0,0,9,3,3,0.6599425699928212,2,240.5930162412993,286.8976805251641,1.077717039177566,合理诉求,0,218.1803638312348,36.86742632303905,71.13104314111092,61.43981643824476,66.52603812477551,低风险,0.0,203.10559051907933,136.57955239430382
2,0,0,93.104,151,225,77328,258228,-1,427838,Suspected Lost,Call,136217,101.6,Miscellaneous Goods,-1,C,Consigner,2.107358393,0.974631508,0.0,0.9949015,6.49,66.8365041645996,6,0,14,0,3,0.9361220472440944,2,258.57897379912663,210.74114498141265,1.8688470632795822,合理诉求,1,50.96334543655807,14.00424286116712,1.079656550199779,37.25176401329173,34.7634958354004,低风险,0.0,171.3430482297042,136.57955239430382
2,1,0,8.909,151,192,79655,138541,-1,427864,Suspected Lost,Call,950779,374.92,Miscellaneous Goods,-1,B,Consigner,0.0,0.961822347,9.495654429,0.991359993,61.42,220.558899659427,6,0,14,0,6,0.836178384722074,2,231.2032466063349,276.2683820224719,1.4196533055953606,合理诉求,1,50.96334543655807,65.23429571695155,23.35184165677635,10.594217545084996,154.36110034057302,中低风险,17.7815479462692,290.94065273487683,136.57955239430382
2,0,0,53.833,211,40,101579,185621,-1,427864,Damage,Call,-10775,161.56,"Apparel, Footwear & Accessories",-1,B,Consigner,20.07093071,0.99636006,26.52723165,0.99779525,26.62,81.3144065814645,1,0,1,0,0,0.835231492943798,2,263.94968397291194,310.10277777777776,1.0008469771717279,合理诉求,1,87.37310953002381,42.51361777945182,28.47298879747885,2.493242857318117,80.2455934185355,低风险,0.0,216.8251458128393,136.57955239430382
2,0,0,33.096,2,151,122138,190223,1,427856,Pickup Error,Internal Software,315950,436.34,Furniture,-1,Not Known,Receiver,3.884899672,0.939933466,10.70989222,0.97995274,98.68,245.30483181237105,4,2,8,1,5,0.7738460833295138,2,264.9222453703704,274.2503090507726,1.27739535485862,合理诉求,0,62.84702059293448,61.00197544413271,25.96729390029006,78.8400479762614,191.03516818762893,中低风险,54.45561579332514,327.6147205819328,136.57955239430382
2,0,0,171.138,152,181,201787,300000,-1,427864,未知,Call,992028328,1549.89,Dried Groceries,-1,C,Consigner,18.81586671,0.974541997,22.79698562,0.978897707,228.08,1335.4380904508307,0,0,5,0,6,0.8528411693733104,2,263.0759360730593,332.48595348837205,6.198311693988782,诉求偏高,1,86.0103118144442,42.66862877567938,204.99723331317932,154.63751533829563,214.4519095491695,中低风险,77.87235715486568,351.03146194347335,136.57955239430382
2,0,0,0.0,268,4,201458,421594,-1,427731,未知,Call,86650,1328.64,Pharmaceuticals,0,B,Unknown,0.0,0.987161754,8.818793915,0.951334675,915.1,767.7204966874748,0,0,15,3,3,0.3112506021194605,2,231.2032466063349,276.2683820224719,1.3662463967912646,合理诉求,0,95.56107424090683,83.41096387920678,166.71176136975043,341.85355643641566,560.9195033125253,高风险,424.3399509182215,697.4990557068292,136.57955239430382
2,0,0,33.349,152,12,121330,254873,-1,427863,Damage,Internal Software,156449,558.45,Miscellaneous Goods,0,B,Consigner,80.38235032,0.986068376,88.00749825,0.928012555,139.86,360.44398217518915,1,2,14,0,3,0.7495568090249798,2,372.19349344978167,366.23424593967513,1.8112215204089726,合理诉求,0,86.0103118144442,76.10330521389038,41.73014284041134,19.23026986190337,198.00601782481093,中低风险,61.42646543050711,334.58557021911474,136.57955239430382
2,0,0,1534.338,132,0,215363,407880,-1,-21823,Damage,Call,171393,139.21,Furniture,-1,B,Consigner,48.57792459,0.999624061,70.98486149,0.96474745,135.76,66.45117547695823,1,0,8,0,3,0.0247827023920696,2,352.01026666666667,366.23424593967513,0.9009250880374227,合理诉求,0,58.50478543136322,77.14359760454522,24.94186295790263,67.4503352942479,72.75882452304178,低风险,0.0,209.3383769173456,136.57955239430382
2,0,0,20.632,192,184,185107,162524,-1,-660,Suspected Lost,Call,926706,476.98,Hardware,0,B,Receiver,0.919981156,0.974694923,1.686890379,0.993671302,203.71,256.32603013506963,6,0,9,1,6,0.5729171034424922,2,247.542,242.12484633569736,1.1564242692845403,合理诉求,0,78.81725883739402,162.14376849393665,11.526524919180575,42.30689083564285,220.6539698649304,中低风险,84.0744174706266,357.23352225923423,136.57955239430382
2,0,0,0.0,147,298,56559,41603,1,-401,未知,Internal Software,25821,398.88,Hardware,0,B,Consigner,6.684433656,0.868250884,22.24407668,0.988703237,150.36,190.45716189702463,0,2,9,0,2,0.6230445246690735,2,259.8581473214286,317.04852422907487,0.9094383574506563,合理诉求,0,45.83847357639391,55.80728044919178,67.6005239679587,136.33786975696037,208.42283810297536,中低风险,71.84328570867154,345.0023904972792,136.57955239430382
