线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,始发城市_风险标注均值,目的城市_风险标注均值,寄件人_风险标注均值,收件人_风险标注均值
2,0,0,271.827,33,226,42471,322725,-1,427864,未知,Call,257580907,892.72,Documents & Bills,0,C,Consigner,5.394136867,0.973862595,90.00624865,0.989133076,76.26,816.46,0,0,4,0,6,0.9145756788242674,2,270.214055944056,366.23424593967513,10.567693502459228,诉求偏高,1,47.009282338113,33.376562481963404,98.59350431373682,33.01665652678206,0.4375,0.09803921568627451,0.55,0.6363636363636364
2,0,0,2.057,181,1,227346,300000,1,427864,Pickup Error,Internal Software,765374938,3546.98,Household Goods,-1,B,Consigner,12.34096379,0.998598166,30.70185687,0.977112728,956.29,2590.69,4,2,11,0,6,0.730393179549927,2,272.02233409610983,328.7853196347032,2.7062750054842315,合理诉求,0,66.98420127730182,66.04275944889662,72.98319314413496,146.7646800203207,0.1568627450980392,0.14376996805111822,0.2839838492597577,0.5710560625814863
2,0,0,285.232,1,161,227346,300000,-1,427864,未知,Internal Software,314066333,2083.27,Household Goods,-1,C,Consigner,35.39595373,0.975172643,34.94311218,0.945251743,489.5,1593.77,0,2,11,0,6,0.7650328569988528,2,324.0455333333333,328.7853196347032,3.24927624872579,合理诉求,0,56.46867108159215,28.782972978997275,72.98319314413496,146.7646800203207,0.1947565543071161,0.5555555555555556,0.2839838492597577,0.5710560625814863
2,1,0,40.185,42,88,27766,20686,-1,4230,未知,Internal Software,-81340,374.12,Jewelry,-1,B,Consigner,68.48223617,0.997740473,5.385991924,0.982611993,196.56,177.56,0,2,12,0,0,0.474607077942906,2,342.5651168224299,276.13313465783665,0.8987649321725045,合理诉求,0,96.85583060011575,79.74310528281981,126.28296826229679,31.76860117674329,0.1717171717171717,0.20618556701030927,0.1875,0.0
2,0,0,577.59,312,268,179706,307548,-1,427839,Pickup Error,Call,-76328,2572.42,Miscellaneous Goods,0,C,Unknown,0.986101822,0.99187495,21.16485444,0.99775463,1041.05,1531.37,4,0,14,3,0,0.5953032553004564,2,245.5117129629629,317.04852422907487,1.4695743966220431,合理诉求,0,6.513179064997686,130.15540902762945,1.9589077099354597,6.533763351657065,0.3333333333333333,0.2727272727272727,0.2,0.0
2,1,0,16.548,145,129,227346,223696,-1,427834,Pickup Error,Call,2030337,331.48,Pharmaceuticals,-1,Not Known,Receiver,8.195945745,0.994249922,12.74100771,0.998839555,312.76,18.720000000000027,4,0,15,1,6,0.0564739954145047,2,269.19758314855875,274.2503090507726,0.0596634370219276,合理诉求,0,69.30729146363558,32.940966148420515,93.95808297694902,108.6252876329897,0.1590909090909091,0.22857142857142856,0.2585987261146497,0.0
1,1,0,240.944,25,53,147301,317756,-1,427856,Suspected Lost,Vendor Consultation,-31267,171.22,Pharmaceuticals,0,C,Consigner,0.148936448,0.997189841,0.752611827,0.971092741,82.34,88.88,6,6,15,0,0,0.5190982361873613,2,232.9513195201745,260.81859956236326,1.0664746820254378,合理诉求,0,88.8237010925776,13.911678238445313,8.572712899525682,23.96679135502755,0.1843137254901961,0.2,0.0,0.0
2,0,0,235.669,181,2,183889,212899,-1,427861,未知,Internal Software,-72575,1985.95,Furniture,0,B,Consigner,25.8670385,0.989990298,61.04955652,0.996957687,1161.74,824.21,0,2,8,0,0,0.4150205191470077,2,307.08357941834447,369.6626315789474,0.7088515059256584,合理诉求,0,88.06776184009698,93.3192184944359,78.29182798956555,80.54197037289836,0.12962962962962962,0.1111111111111111,0.25806451612903225,0.3103448275862069
2,1,0,281.713,190,15,164356,377228,-1,427767,Damage,Call,256911,259.3,Jewelry,-1,B,Consigner,40.18283701,0.975435608,36.81849967,0.975825958,40.29,219.01,1,0,12,0,4,0.8446201311222521,2,328.3355605381166,325.4023214285714,5.30418987648341,诉求偏高,1,71.76887718166266,76.467556088998,0.0,112.97610681658466,0.14606741573033707,0.12962962962962962,0.0,1.0
2,1,0,166.382,3,195,208813,442275,1,427864,Pickup Error,Internal Software,368087,979.51,Fresh,-1,Staff,Receiver,22.44285791,0.975369719,1.411941963,0.770203325,951.24,28.269999999999985,4,2,7,1,5,0.0288613694602403,1,315.07662895927604,249.62091903719912,0.0296878938082836,合理诉求,0,44.798375933817155,0.0,44.7022857515741,1.4339682906816016,0.14383561643835616,0.0,0.0,1.0
2,1,0,451.169,38,96,80010,13467,-1,-27450,Damage,Call,33049,397.74,Household Goods,-1,C,Consigner,0.0,0.672094165,25.38701813,0.968064241,366.41,31.329999999999984,1,0,11,0,2,0.0787700507869462,2,232.9513195201745,311.71078125,0.0852725837620096,合理诉求,0,94.28196353606644,114.16873400512304,0.0,101.19584160267313,0.4074074074074074,0.2,0.0,0.0
2,0,0,0.272,193,301,193886,300000,-1,427864,未知,Vendor Consultation,388121812,2161.77,Furniture,0,B,Consigner,94.46324804,0.996355268,2.998867933,0.975354897,451.19,1710.58,0,6,8,0,6,0.7912867696378431,2,378.5232175925926,242.46427917620136,3.782878878347597,合理诉求,0,27.61338785838437,46.15379802495833,139.9291480693958,163.30068855149273,0.25,0.6923076923076923,0.29577464788732394,0.5474358974358975
3,0,0,923.359,0,1,188771,212899,-1,427727,未知,Internal Software,2585510,1081.95,Jewelry,-1,Not Known,Consigner,76.94816117,0.996277393,25.01446296,0.997828565,287.59,794.3600000000001,0,2,12,0,6,0.7341928924626832,2,334.46513157894736,310.9002546296296,2.7525555286045957,合理诉求,0,57.22795965470159,56.91555754227077,34.879334311052624,80.54197037289836,0.1678082191780822,0.14465408805031446,0.08333333333333333,0.3103448275862069
2,1,0,74.265,55,178,183889,397309,-1,427855,未知,Mini Program,472655,147.83,Jewelry,-1,C,Receiver,6.918182164,0.993402914,0.131032534,0.987781692,54.42,93.41,0,4,12,1,5,0.6318744503821957,2,266.89086363636363,203.0566087613293,1.6854926019487548,合理诉求,0,37.55947110365577,89.14612251660255,78.29182798956555,0.581473968897904,0.17117117117117117,0.19811320754716982,0.25806451612903225,0.0
2,0,0,7.269,108,115,13070,139891,-1,-20068,未知,Call,81841,163.08,Jewelry,0,C,Consigner,17.51411763,0.999999821,1.118467628,0.948979294,41.46,121.62,0,0,12,0,2,0.7457689477557027,2,263.94968397291194,250.2838073394496,2.864342910975036,合理诉求,0,29.59624611070252,40.50436487071241,33.15735296063131,3.0442532157652886,0.06666666666666667,0.08333333333333333,0.0,0.0
2,0,0,118.667,278,121,143044,176289,-1,129574,Pickup Error,Call,2958155,434.19,Dried Groceries,0,C,Receiver,44.14376178,0.892599973,2.480800169,0.920532414,320.79,113.39999999999998,4,0,5,1,6,0.2611759828646444,2,337.5425900900901,242.12484633569736,0.3524037415705894,合理诉求,0,86.14768587401899,33.63318266760793,45.165107517742065,47.93070365864742,0.23076923076923078,0.1,0.1111111111111111,0.0
1,0,0,1345.958,3,1,223083,219243,-1,427604,Damage,Call,896370,112.01,Miscellaneous Goods,0,B,Consigner,44.99533467,0.990639999,19.17697804,0.957070319,47.79,64.22,1,0,14,0,6,0.5733416659226854,2,352.01026666666667,314.3277728285078,1.3162533306005328,合理诉求,0,44.018673425796145,67.0094520897738,1.7139685701201848,0.0,0.13513513513513514,0.14098360655737704,0.5,0.0
2,1,0,0.0,47,265,56608,83361,-1,-111599,未知,Internal Software,-60762,815.91,Hardware,0,B,Consigner,20.71500253,0.982258682,14.10854571,0.987364779,170.35,645.56,0,2,9,0,0,0.7912147173095071,2,263.0759360730593,287.0893805309734,3.767493434490808,合理诉求,0,42.58914280906974,47.01000912481557,1.0379634268952678,564.7757847533632,0.24,0.0,0.0,0.0
2,0,0,27.597,207,42,125805,268375,-1,427855,Suspected Lost,Internal Software,-76076,538.04,Miscellaneous Goods,-1,B,Receiver,30.74462968,0.97026797,4.751559276,0.987177194,126.29,411.75,6,2,14,1,0,0.7652776745223404,2,332.51145833333334,261.2737831858407,3.2347395710582134,合理诉求,0,74.1529936661414,47.890183498306556,6.394600454524172,73.01656592791583,0.4594594594594595,0.05714285714285714,0.0,0.0
2,0,0,1208.398,218,236,227346,300000,-1,418765,Suspected Lost,Call,670730827,4702.32,Fresh,-1,C,Consigner,98.3145274,0.998401051,19.88947813,0.997089304,907.03,3795.29,6,0,7,0,6,0.807110107351265,1,372.19349344978167,314.3277728285078,4.179696706055967,合理诉求,0,42.532784571560725,72.08983224663325,92.9461467051474,157.40407217778625,0.4594594594594595,0.2608695652173913,0.28314028314028317,0.5768292682926829
3,0,0,155.34,183,190,125304,439542,-1,166265,未知,Call,196070,231.22,Electronic Product,-1,B,Receiver,31.12292038,0.998561086,10.09555774,0.944570646,145.91,85.31,0,0,6,1,4,0.3689559726667243,2,332.51145833333334,269.37060324825984,0.5806956640119801,合理诉求,0,25.522374298572164,48.69147478790476,17.157576289021396,12.354144431056566,0.16666666666666666,0.1590909090909091,0.0,0.0
2,0,0,10.675,100,1,227346,257008,-1,427731,Damage,Internal Software,89969,124.0,Household Goods,0,B,Consigner,4.857793543,0.973512499,8.660516153,0.967059623,29.85,94.15,1,2,11,0,3,0.7592741935483871,2,260.56041860465115,269.37060324825984,3.0518638573743924,合理诉求,0,47.92923785434154,69.33956050300672,90.97331664344252,4.152148184845733,0.13186813186813187,0.16233766233766234,0.2770012706480305,0.0
2,0,0,0.0,43,178,95209,291738,-1,-151953,未知,Internal Software,74319,141.95,Hardware,0,B,Consigner,5.585594294,0.885984828,0.027919063,0.951936436,110.79,31.159999999999982,0,2,9,0,2,0.2195139133497709,2,270.214055944056,201.4001850481125,0.2787369174344752,合理诉求,0,71.58077320943575,75.72709977879157,13.596658361424591,23.566224512357117,0.075,0.2073170731707317,0.0,0.0
3,1,0,2.112,268,51,220008,341518,-1,-143903,未知,Call,-76849,100.41,Jewelry,0,C,Receiver,16.77256725,0.996568405,0.204894004,0.98724982,19.8,80.61,0,0,12,1,0,0.8028084852106364,2,282.0470533642691,210.74114498141265,3.875480769230769,合理诉求,0,96.84596855953218,156.03692117956203,100.94,0.0,0.18238993710691823,0.0,1.0,0.0
2,1,1,0.1,133,274,65307,410716,-1,427822,Pickup Error,Call,11865,555.99,Miscellaneous Goods,0,Not Known,Consigner,1.744423714,0.968669201,0.279971178,0.999623315,113.39,442.6,4,0,14,0,2,0.7960574830482563,2,258.0287111111111,203.0566087613293,3.869219337354664,合理诉求,0,66.60560181682781,99.56902096234654,1.3960786164263972,2.3398917315020267,0.15151515151515152,0.5769230769230769,0.0,0.0
2,1,0,249.346,25,197,76361,359832,-1,-49238,未知,Call,716062,232.26,Dried Groceries,0,B,Consigner,1.322849208,0.993785927,3.062882741,0.980723644,99.46,132.8,0,0,5,0,6,0.5717730130026695,2,251.87966139954847,241.8091169977925,1.3219191718096757,合理诉求,0,88.8237010925776,67.61051646464946,0.0,0.0,0.1843137254901961,0.18309859154929578,0.0,0.0
5,0,0,337.889,14,164,197856,234347,-1,427797,Damage,Call,-51560,285.97,Miscellaneous Goods,-1,C,Unknown,118.7047614,0.991052802,28.05852074,0.978974031,136.1,149.87000000000003,1,0,14,3,0,0.5240759520229396,2,365.18678651685394,318.4479782608696,1.093143690736689,合理诉求,0,46.7451960537384,56.36351542416264,113.01676336156987,107.43796879256622,0.05555555555555555,0.1941747572815534,0.5,0.25
2,0,0,0.0,291,39,53017,284892,-1,-62228,未知,Call,114354,139.3,Hardware,-1,C,Unknown,0.0,0.935288642,14.29161568,0.952395698,47.37,91.93,0,0,9,3,3,0.6599425699928212,2,240.5930162412993,286.8976805251641,1.900558197229688,合理诉求,0,256.15858058802274,44.92391936878398,37.04656471166638,35.486421917659676,0.6,0.0,0.5,0.0
2,0,0,93.104,151,225,77328,258228,-1,427838,Suspected Lost,Call,136217,101.6,Miscellaneous Goods,-1,C,Consigner,2.107358393,0.974631508,0.0,0.9949015,6.49,95.11,6,0,14,0,3,0.9361220472440944,2,258.57897379912663,210.74114498141265,12.69826435246996,诉求偏高,1,45.578871670385944,16.68230984680013,0.0,0.0,0.09316770186335403,0.21428571428571427,0.0,0.0
2,1,0,8.909,151,192,79655,138541,-1,427864,Suspected Lost,Call,950779,374.92,Miscellaneous Goods,-1,B,Consigner,0.0,0.961822347,9.495654429,0.991359993,61.42,313.5,6,0,14,0,6,0.836178384722074,2,231.2032466063349,276.2683820224719,5.022428708747197,诉求偏高,1,55.000321274151965,82.7288345540081,0.0,4.901663262053627,0.08284023668639054,0.1,0.0,0.6666666666666666
2,0,0,53.833,211,40,101579,185621,-1,427864,Damage,Call,-10775,161.56,"Apparel, Footwear & Accessories",-1,B,Consigner,20.07093071,0.99636006,26.52723165,0.99779525,26.62,134.94,1,0,1,0,0,0.835231492943798,2,263.94968397291194,310.10277777777776,4.885590152063721,诉求偏高,1,95.356323113403,43.97922503279143,41.236282751230775,2.0400848246612187,0.10416666666666667,0.13333333333333333,0.0,0.0
2,0,0,33.096,2,151,122138,190223,1,427856,Pickup Error,Internal Software,315950,436.34,Furniture,-1,Not Known,Receiver,3.884899672,0.939933466,10.70989222,0.97995274,98.68,337.66,4,2,8,1,5,0.7738460833295138,2,264.9222453703704,274.2503090507726,3.387439807383628,合理诉求,0,71.83485096891845,57.67342662861553,38.12581706044512,100.85426543870675,0.08292682926829269,0.13157894736842105,0.6666666666666666,0.3333333333333333
2,0,0,171.138,152,181,201787,300000,-1,427864,未知,Call,992028328,1549.89,Dried Groceries,-1,C,Consigner,18.81586671,0.974541997,22.79698562,0.978897707,228.08,1321.8100000000002,0,0,5,0,6,0.8528411693733104,2,263.0759360730593,332.48595348837205,5.770080321285141,诉求偏高,1,97.86133232302556,45.1926466370765,151.60579744998205,149.21472677845352,0.2702702702702703,0.23255813953488372,0.4444444444444444,0.5733496332518337
2,0,0,0.0,268,4,201458,421594,-1,427731,未知,Call,86650,1328.64,Pharmaceuticals,0,B,Unknown,0.0,0.987161754,8.818793915,0.951334675,915.1,413.5400000000001,0,0,15,3,3,0.3112506021194605,2,231.2032466063349,276.2683820224719,0.4514136011352473,合理诉求,0,101.82569208311426,76.7658206424016,66.70571675938501,12.924741915220828,0.13636363636363635,0.23387096774193547,0.1,0.0
2,0,0,33.349,152,12,121330,254873,-1,427863,Damage,Internal Software,156449,558.45,Miscellaneous Goods,0,B,Consigner,80.38235032,0.986068376,88.00749825,0.928012555,139.86,418.59,1,2,14,0,3,0.7495568090249798,2,372.19349344978167,366.23424593967513,2.9716740025557287,合理诉求,0,62.92077769688069,78.44682581792124,54.46615664613041,19.973308520135916,0.3888888888888889,0.23404255319148937,0.0,0.25
2,0,0,1534.338,132,0,215363,407880,-1,-21823,Damage,Call,171393,139.21,Furniture,-1,B,Consigner,48.57792459,0.999624061,70.98486149,0.96474745,135.76,3.450000000000017,1,0,8,0,3,0.0247827023920696,2,352.01026666666667,366.23424593967513,0.0252266744662183,合理诉求,0,63.608763282693104,75.01688402479252,0.0,0.0,0.1984732824427481,0.15076923076923077,0.0,0.0
2,0,0,20.632,192,184,185107,162524,-1,-660,Suspected Lost,Call,926706,476.98,Hardware,0,B,Receiver,0.919981156,0.974694923,1.686890379,0.993671302,203.71,273.27,6,0,9,1,6,0.5729171034424922,2,247.542,242.12484633569736,1.3349128034780908,合理诉求,0,57.190156302411594,190.59538025568105,1.003308714100798,104.07,0.1951219512195122,0.25,0.0,0.0
2,0,0,0.0,147,298,56559,41603,1,-401,未知,Internal Software,25821,398.88,Hardware,0,B,Consigner,6.684433656,0.868250884,22.24407668,0.988703237,150.36,248.52,0,2,9,0,2,0.6230445246690735,2,259.8581473214286,317.04852422907487,1.6419133192389006,合理诉求,0,42.15949297206692,14.527090133859522,12.387277962618475,7.2799752192146405,0.23404255319148937,0.0,0.5,0.0
2,0,0,0.0,151,139,227346,141000,-1,427862,未知,Call,3621187,110.52,Electronic Product,0,C,Receiver,78.31699371,0.991374036,69.09504038,0.992567066,21.44,89.08,0,0,6,1,6,0.8060079623597539,2,338.9803393665158,372.0839508928572,3.969696969696969,合理诉求,0,45.578871670385944,84.00389479080802,93.95808297694902,0.0,0.09316770186335403,0.07142857142857142,0.2585987261146497,0.0
5,1,0,3.074,29,211,211879,32086,-1,427724,未知,Mini Program,408101,239.67,Documents & Bills,-1,C,Consigner,6.894021791,0.977010824,3.953291598,0.939216039,199.37,40.29999999999998,0,4,4,0,5,0.1681478699878999,2,259.8581473214286,256.80997797356827,0.2011279133602833,合理诉求,0,26.096303953893273,58.22743785946391,5.0890200644076335,3.7827691879091794,0.0,0.2638888888888889,0.0,0.0
2,0,0,284.245,42,0,13313,285268,-1,427839,Damage,Call,1819450,116.92,Jewelry,-1,B,Consigner,10.72174636,0.954055594,7.080522129,0.994927167,66.93,49.99,1,0,12,0,6,0.4275573041395826,2,253.31512249443207,279.5726457399103,0.7359046076843809,合理诉求,0,82.33733558004167,74.66386098506874,4.881534145079131,0.6266080718162524,0.12871287128712872,0.16216216216216217,0.0,0.0
2,0,0,1332.708,4,317,80914,241933,-1,427852,Damage,Call,482356,662.76,Pharmaceuticals,-1,Not Known,Unknown,176.3486819,0.969861084,2.453201396,0.995101253,228.66,434.1,1,0,15,3,5,0.6549882310338585,2,369.7758093126386,242.12484633569736,1.8901854915962728,合理诉求,0,61.81682329491841,15.86821629456603,38.567480153869404,7.277597618213417,0.16149068322981366,0.0,0.0,0.0
2,0,0,41.008,185,1,166900,393032,-1,-30384,未知,Call,493740,213.14,Jewelry,0,B,Consigner,15.22068598,0.676413388,33.40792183,0.932441887,131.21,81.92999999999998,0,0,12,0,5,0.3843952331800693,2,282.0470533642691,329.1931956521739,0.6196959382800089,合理诉求,0,64.67006111935692,69.89628878079544,5.03484288553716,843.7662337662338,0.18518518518518517,0.12,0.3333333333333333,0.0
2,1,0,218.863,278,95,184034,381634,1,427863,未知,Call,96458,978.07,Miscellaneous Goods,-1,C,Receiver,15.42911118,0.980131562,16.32641347,0.944360211,445.8,532.27,0,0,14,1,3,0.5442044025478748,2,282.0470533642691,286.8976805251641,1.1912936436884511,合理诉求,0,86.14768587401899,31.822002929119513,94.21909592400362,10.260446088224295,0.23076923076923078,0.25,0.5,0.0
2,0,0,274.952,25,99,45680,39218,-1,427863,未知,Call,324276,583.87,Dried Groceries,-1,B,Consigner,51.12059764,0.997252321,16.44541089,0.973983136,64.45,519.42,0,0,5,0,5,0.8896158391422747,2,335.2251025056948,275.3200457665904,7.936134453781512,诉求偏高,1,88.8237010925776,65.37191839147793,8.78849698159435,55.137826668287346,0.1843137254901961,0.17708333333333334,0.5,1.0
5,1,0,0.0,222,101,123550,25843,-1,427863,未知,Vendor Consultation,-73602,312.04,Pharmaceuticals,-1,C,Consigner,7.853103821,0.975180417,2.731359867,0.998844086,64.54,247.5,0,6,15,0,0,0.7931675426227406,2,244.914587973274,238.86262443438915,3.77631980469942,合理诉求,0,44.00935888510234,58.588787988405414,0.0,137.24864468040914,0.17346938775510204,0.1323529411764706,0.0,0.0
5,0,0,928.922,100,210,218512,388772,-1,427864,Damage,Internal Software,-23254,145.47,Beauty & Daily Essentials,0,B,Consigner,0.0,0.990776425,37.53981863,0.924209773,11.96,133.51,1,2,3,0,0,0.9177837354781054,2,234.3825083986562,325.4023214285714,10.301697530864196,诉求偏高,1,57.27817095022288,127.35424397717144,9.04716930918849,612.1289683344077,0.11627906976744186,0.0,0.0,0.0
3,1,0,84.219,0,132,15404,92326,-1,427861,未知,Call,634743,394.86,Dried Groceries,-1,C,Receiver,14.69353025,0.982987662,4.773603591,0.968521808,112.24,282.62,0,0,5,1,6,0.7157473534923771,2,286.4287846481877,261.2737831858407,2.495761215118333,合理诉求,0,61.42780663825623,56.88193748364041,12.0702993025063,1.06473107307948,0.19480519480519481,0.16363636363636364,0.0,0.0
2,0,0,278.856,218,221,205742,300000,-1,427547,Pickup Error,Call,910368236,2113.81,Home Improvement and Building Material,0,C,Consigner,75.57780549,0.997509165,119.0852287,0.952396452,290.06,1823.75,4,0,10,0,6,0.8627785846410037,2,327.91839912280705,413.0610297482838,6.265890194461623,诉求偏高,1,68.86517086797929,132.40350731329713,213.34987259339943,146.7646800203207,0.3235294117647059,0.3888888888888889,0.2727272727272727,0.5710560625814863
